Search_ID,Customer_ID,Search_Keyword,Search_Category,Search_Date,Result_Clicked,Product_Clicked
SRCH_000866,CUST_00313,kitchen,Kitchen,2026-07-25 09:27:35,1,Philips Airtight Glass Food Storage Jars
SRCH_000867,CUST_00168,business & finance,Books,2026-09-06 19:48:35,1,Penguin Atomic Habits: Build Good Habits - Crimson Red
SRCH_000868,CUST_02855,storage & containers,Kitchen,2026-04-27 17:58:35,1,Hawkins Stainless Steel Chef Knife Set - Space Gray
SRCH_000869,CUST_00442,kitchen,Kitchen,2026-03-31 20:05:35,1,Prestige Hard Anodized Non-Stick Cookware Set - Classic Beige
SRCH_000870,CUST_00103,footwear,Footwear,2026-05-23 00:48:35,1,Puma Classic Low-Top Canvas Sneakers - Rose Gold
SRCH_000871,CUST_00851,grocery,Grocery,2026-09-06 22:38:35,1,Nestle Organic Raw Honey 500g - Space Gray
SRCH_000872,CUST_02210,small appliances,Kitchen,2026-06-22 22:12:35,1,Pigeon Heavy-Duty 750W Mixer Grinder
SRCH_000873,CUST_00961,storage & containers,Kitchen,2026-05-29 04:53:35,1,Hawkins Heavy-Duty 750W Mixer Grinder - Space Gray
SRCH_000874,CUST_02176,running shoes,Footwear,2026-04-21 20:53:35,1,Skechers Cushioned Running Shoes - Olive Green
SRCH_000875,CUST_00841,bath & body,Personal Care,2026-07-05 00:47:35,1,Gillette Cordless Rechargeable Beard Trimmer
SRCH_000876,CUST_02109,bags & backpacks,Accessories,2026-03-23 14:49:35,1,American Tourister Magnetic Qi Fast Wireless Charger Stand
SRCH_000877,CUST_02867,budget,Mobiles,2026-06-17 06:13:35,1,Motorola Battery King Phone 6000mAh
SRCH_000878,CUST_00442,small appliances,Kitchen,2026-05-20 14:48:35,1,Philips Heavy-Duty 750W Mixer Grinder - Space Gray
SRCH_000879,CUST_01692,electronics,Electronics,2026-08-15 18:33:35,1,Samsung Digital Mirrorless Camera - Space Gray
SRCH_000880,CUST_01599,business & finance,Books,2026-07-22 10:59:35,1,Bloomsbury The Psychology of Money
SRCH_000881,CUST_00282,controllers,Gaming,2026-07-10 04:59:35,1,Razer Surround Sound Gaming Headset with Mic
SRCH_000882,CUST_00501,audio,Electronics,2026-06-03 22:39:35,1,Sony Smart Fitness Watch
SRCH_000883,CUST_02942,business & finance,Books,2026-04-01 04:04:35,1,Penguin The Psychology of Money - Pearl White
SRCH_000884,CUST_02636,business & finance,Books,2026-06-01 07:49:35,1,HarperCollins Python Machine Learning & AI Mastery
SRCH_000885,CUST_01556,home,Home,2026-06-04 10:47:35,1,IKEA Handwoven Boho Area Rug - Rose Gold
SRCH_000886,CUST_02777,bedding,Home,2026-06-04 07:05:35,1,IKEA Handwoven Boho Area Rug - Rose Gold
SRCH_000887,CUST_02870,running shoes,Footwear,2026-05-27 12:03:35,1,Reebok Waterproof Outdoor Hiking Boots
SRCH_000888,CUST_00034,technology,Books,2026-08-05 18:40:35,1,O'Reilly The Psychology of Money - Charcoal
SRCH_000889,CUST_02546,bedding,Home,2026-03-18 08:03:35,1,IKEA Smart LED Color Ambient Bulb
SRCH_000890,CUST_01170,office,Furniture,2026-04-12 11:30:35,1,Sleepyhead Orthopedic Memory Foam Mattress 6-inch - Pearl White
SRCH_000891,CUST_01174,technology,Books,2026-05-29 02:53:35,1,HarperCollins Atomic Habits: Build Good Habits - Charcoal
SRCH_000892,CUST_02130,audio,Electronics,2026-05-24 01:38:35,1,Bose Noise Cancelling Wireless Earbuds
SRCH_000893,CUST_01265,mid-range,Mobiles,2026-07-16 17:38:35,1,Apple Pure Android Experience 5G
SRCH_000894,CUST_02645,shaving & grooming,Personal Care,2026-08-12 01:32:35,1,Colgate Gentle Sulfate-Free Moisturizing Body Lotion - Olive Green
SRCH_000895,CUST_02813,kitchen,Kitchen,2026-06-28 01:01:35,1,Philips Electric Rapid Air Fryer 4.5L - Midnight Black
SRCH_000896,CUST_02328,skincare,Beauty,2026-08-08 19:34:35,1,Maybelline Luxury Eau De Parfum 100ml
SRCH_000897,CUST_00733,mobiles,Mobiles,2026-06-13 00:41:35,1,Apple Sleek Curve Screen 5G Phone
SRCH_000898,CUST_01362,ultrabooks,Laptops,2026-05-28 01:56:35,1,Asus Creator Studio Laptop 4K OLED - Crimson Red
SRCH_000899,CUST_02171,kitchen,Kitchen,2026-05-02 00:56:35,1,Hawkins Heavy-Duty 750W Mixer Grinder - Olive Green
SRCH_000900,CUST_00852,television,Electronics,2026-07-27 13:30:35,1,JBL Bass Soundbar with Subwoofer - Navy Blue
SRCH_000901,CUST_02746,accessories,Accessories,2026-05-31 21:38:35,1,Portronics Water-Resistant Laptop Backpack 15.6-inch - Space Gray
SRCH_000902,CUST_00135,footwear,Footwear,2026-07-17 07:34:35,1,Skechers Comfort Walking Slip-On Shoes
SRCH_000903,CUST_01464,television,Electronics,2026-04-10 22:18:35,1,JBL Wireless Bluetooth Headphones
SRCH_000904,CUST_00598,men's clothing,Fashion,2026-04-05 13:42:35,1,Nike Classic Denim Slim Jeans - Pearl White
SRCH_000905,CUST_02293,home,Home,2026-03-22 08:54:35,1,Spaces 100% Cotton 300TC Double Bed Sheet - Space Gray
SRCH_000906,CUST_02121,controllers,Gaming,2026-09-02 02:07:35,1,Xbox Surround Sound Gaming Headset with Mic - Rose Gold
SRCH_000907,CUST_01494,books,Books,2026-07-17 18:55:35,1,O'Reilly Python Machine Learning & AI Mastery
SRCH_000908,CUST_00357,fragrances,Beauty,2026-03-17 14:44:35,1,Nivea Keratin Smoothing Hair Mask - Olive Green
SRCH_000909,CUST_01066,decor,Home,2026-05-24 14:15:35,1,Philips 100% Cotton 300TC Double Bed Sheet
SRCH_000910,CUST_01416,technology,Books,2026-03-21 04:20:35,1,HarperCollins Python Machine Learning & AI Mastery - Classic Beige
SRCH_000911,CUST_00521,office,Furniture,2026-06-06 21:59:35,1,Sleepyhead Minimalist Nesting Coffee Tables - Space Gray
SRCH_000912,CUST_01608,small appliances,Kitchen,2026-07-21 23:12:35,1,Hawkins Electric Rapid Air Fryer 4.5L
SRCH_000913,CUST_00281,running shoes,Footwear,2026-04-21 04:55:35,1,Reebok Genuine Leather Oxford Shoes
SRCH_000914,CUST_00020,technology,Books,2026-05-12 07:30:35,1,HarperCollins Designing Data-Intensive Applications
SRCH_000915,CUST_01683,running shoes,Footwear,2026-04-11 18:49:35,1,Puma Classic Low-Top Canvas Sneakers - Rose Gold
SRCH_000916,CUST_02344,sneakers,Footwear,2026-08-12 08:40:35,1,Adidas Cushioned Running Shoes - Silver
SRCH_000917,CUST_02785,mobile accessories,Accessories,2026-03-26 14:52:35,1,Spigen Water-Resistant Laptop Backpack 15.6-inch - Charcoal
SRCH_000918,CUST_01859,office,Furniture,2026-08-29 19:57:35,1,Sleepyhead Minimalist Nesting Coffee Tables - Charcoal
SRCH_000919,CUST_01560,men's clothing,Fashion,2026-07-19 06:39:35,1,Puma Floral Print Maxi Summer Dress - Space Gray
SRCH_000920,CUST_01711,electronics,Electronics,2026-04-15 19:53:35,1,Samsung Noise Cancelling Wireless Earbuds - Silver
SRCH_000921,CUST_01192,books,Books,2026-05-20 15:07:35,1,Penguin The Psychology of Money - Pearl White
SRCH_000922,CUST_00714,home,Home,2026-04-24 22:14:35,1,D'Decor Velvet Touch Blackout Window Curtains
SRCH_000923,CUST_01578,personal,Personal Care,2026-07-03 18:03:35,1,Gillette Sonic Electric Toothbrush with Timer
SRCH_000924,CUST_02413,bedding,Home,2026-06-24 15:30:35,1,D'Decor Velvet Touch Blackout Window Curtains - Crimson Red
SRCH_000925,CUST_02097,office,Furniture,2026-06-20 11:37:35,1,Urban Ladder Minimalist Nesting Coffee Tables
SRCH_000926,CUST_02358,small appliances,Kitchen,2026-06-13 20:27:35,1,Pigeon Heavy-Duty 750W Mixer Grinder - Charcoal
SRCH_000927,CUST_02521,wearables,Electronics,2026-03-23 14:09:35,1,Sony Noise Cancelling Wireless Earbuds - Rose Gold
SRCH_000928,CUST_02525,gaming,Gaming,2026-08-17 07:53:35,1,Logitech G RGB Mechanical Gaming Keyboard - Navy Blue
SRCH_000929,CUST_00136,laptops,Laptops,2026-05-31 13:31:35,1,Apple Business Productivity Notebook
SRCH_000930,CUST_01619,television,Electronics,2026-08-12 21:20:35,1,LG Compact Bluetooth Speaker - Silver
SRCH_000931,CUST_00723,gaming,Gaming,2026-06-11 05:54:35,1,Corsair Surround Sound Gaming Headset with Mic - Olive Green
SRCH_000932,CUST_02600,fashion,Fashion,2026-05-24 06:51:35,1,Puma Casual Stretch Chino Trousers
SRCH_000933,CUST_02562,mid-range,Mobiles,2026-06-26 19:05:35,1,Realme Smooth Display Mid-Range 5G - Crimson Red
SRCH_000934,CUST_00112,controllers,Gaming,2026-07-09 00:03:35,1,Razer Next-Gen Home Gaming Console 1TB
SRCH_000935,CUST_02317,footwear,Footwear,2026-06-21 17:58:35,1,Reebok Waterproof Outdoor Hiking Boots
SRCH_000936,CUST_00368,accessories,Gaming,2026-05-07 10:49:35,1,Razer Next-Gen Home Gaming Console 1TB
SRCH_000937,CUST_02865,office,Furniture,2026-06-20 08:12:35,1,Sleepyhead Minimalist Nesting Coffee Tables - Space Gray
SRCH_000938,CUST_00697,bedding,Home,2026-03-25 03:07:35,1,Solimo Velvet Touch Blackout Window Curtains
SRCH_000939,CUST_02448,small appliances,Kitchen,2026-04-08 06:53:35,1,Pigeon Airtight Glass Food Storage Jars
SRCH_000940,CUST_00867,personal,Personal Care,2026-09-02 12:22:35,1,Dove Gentle Sulfate-Free Moisturizing Body Lotion
SRCH_000941,CUST_02972,mid-range,Mobiles,2026-04-07 17:25:35,1,OnePlus NextGen Smartphone Pro Max - Rose Gold
SRCH_000942,CUST_02081,lighting,Home,2026-05-21 07:54:35,1,Spaces 100% Cotton 300TC Double Bed Sheet - Classic Beige
SRCH_000943,CUST_00273,mid-range,Mobiles,2026-04-10 20:39:35,1,Motorola NextGen Smartphone Pro Max
SRCH_000944,CUST_01904,office,Furniture,2026-03-29 20:43:35,1,Sleepyhead Contemporary 3-Seater Fabric Sofa - Midnight Black
SRCH_000945,CUST_01088,accessories,Gaming,2026-08-04 01:44:35,1,PlayStation Next-Gen Home Gaming Console 1TB - Space Gray
SRCH_000946,CUST_02643,business & finance,Books,2026-08-03 23:46:35,1,Penguin The Psychology of Money - Pearl White
SRCH_000947,CUST_02941,ultrabooks,Laptops,2026-06-18 19:41:35,1,Asus Ultra-Slim Metal Ultrabook - Navy Blue
SRCH_000948,CUST_02242,audio,Electronics,2026-06-16 07:19:35,1,Bose Bass Soundbar with Subwoofer - Midnight Black
SRCH_000949,CUST_00462,skincare,Beauty,2026-06-06 15:07:35,1,Minimalist Vitamin C Brightening Facial Cleanser - Rose Gold
SRCH_000950,CUST_00253,bedding,Home,2026-04-02 14:03:35,1,Home Centre Handwoven Boho Area Rug
SRCH_000951,CUST_02884,office,Furniture,2026-07-03 11:54:35,1,Godrej Interio Orthopedic Memory Foam Mattress 6-inch
SRCH_000952,CUST_02499,running shoes,Footwear,2026-07-29 11:26:35,1,Skechers Comfort Walking Slip-On Shoes
SRCH_000953,CUST_02525,electronics,Electronics,2026-04-29 16:12:35,1,Samsung Noise Cancelling Wireless Earbuds - Pearl White
SRCH_000954,CUST_02110,books,Books,2026-07-03 22:32:35,1,Random House Designing Data-Intensive Applications - Midnight Black
SRCH_000955,CUST_02677,technology,Books,2026-03-31 15:17:35,1,O'Reilly Python Machine Learning & AI Mastery
SRCH_000956,CUST_01714,mid-range,Mobiles,2026-05-27 12:33:35,1,OnePlus NextGen Smartphone Pro Max
SRCH_000957,CUST_00544,student laptops,Laptops,2026-05-12 20:08:35,1,Apple Ultra-Slim Metal Ultrabook - Rose Gold
SRCH_000958,CUST_01208,audio,Electronics,2026-07-31 20:03:35,1,JBL Smart Fitness Watch - Olive Green
SRCH_000959,CUST_00656,television,Electronics,2026-04-30 01:06:35,1,Bose Bass Soundbar with Subwoofer - Midnight Black
SRCH_000960,CUST_01808,gaming,Gaming,2026-07-05 13:22:35,1,SteelSeries RGB Mechanical Gaming Keyboard - Midnight Black
SRCH_000961,CUST_01865,fitness equipment,Sports,2026-05-17 08:23:35,1,Yonex Carbon Fiber Badminton Racket - Navy Blue
SRCH_000962,CUST_01514,mobile accessories,Accessories,2026-08-22 23:32:35,1,Logitech Water-Resistant Laptop Backpack 15.6-inch
SRCH_000963,CUST_01108,accessories,Gaming,2026-08-08 01:35:35,1,Razer Next-Gen Home Gaming Console 1TB - Navy Blue
SRCH_000964,CUST_01859,furniture,Furniture,2026-04-08 03:22:35,1,Urban Ladder Modern Engineered Wood Computer Desk - Space Gray
SRCH_000965,CUST_02113,wearables,Electronics,2026-07-26 08:06:35,1,Samsung Action Camera 4K Waterproof
SRCH_000966,CUST_02538,laptops,Laptops,2026-08-19 16:50:35,1,Apple Pro Gaming Laptop RTX 4070
SRCH_000967,CUST_00316,men's clothing,Fashion,2026-04-22 11:21:35,1,Nike Floral Print Maxi Summer Dress - Charcoal
SRCH_000968,CUST_01507,lighting,Home,2026-08-30 17:53:35,1,Philips 100% Cotton 300TC Double Bed Sheet - Rose Gold
SRCH_000969,CUST_01862,books,Books,2026-07-24 19:27:35,1,O'Reilly Python Machine Learning & AI Mastery - Charcoal
SRCH_000970,CUST_01048,laptops,Laptops,2026-05-15 05:26:35,1,Lenovo Ultra-Slim Metal Ultrabook
SRCH_000971,CUST_02181,bath & body,Personal Care,2026-06-30 10:43:35,1,Philips Cordless Rechargeable Beard Trimmer
SRCH_000972,CUST_02550,accessories,Accessories,2026-08-21 14:50:35,1,Anker Water-Resistant Laptop Backpack 15.6-inch - Rose Gold
SRCH_000973,CUST_00110,office,Furniture,2026-04-26 05:56:35,1,Wakefit Minimalist Nesting Coffee Tables - Charcoal
SRCH_000974,CUST_00664,mobiles,Mobiles,2026-06-22 11:16:35,1,Xiaomi Smooth Display Mid-Range 5G - Space Gray
SRCH_000975,CUST_02783,beverages,Grocery,2026-06-27 04:27:35,1,Organic India Roasted California Almonds 500g - Crimson Red
SRCH_000976,CUST_02292,footwear,Footwear,2026-05-15 16:39:35,1,Reebok Cushioned Running Shoes - Classic Beige
SRCH_000977,CUST_01976,office,Furniture,2026-04-15 20:08:35,1,IKEA Modern Engineered Wood Computer Desk - Rose Gold
SRCH_000978,CUST_01949,accessories,Accessories,2026-08-11 04:20:35,1,Portronics Water-Resistant Laptop Backpack 15.6-inch
SRCH_000979,CUST_00293,business & finance,Books,2026-08-14 18:26:35,1,HarperCollins Python Machine Learning & AI Mastery
SRCH_000980,CUST_00543,home,Home,2026-03-12 05:02:35,1,Solimo Velvet Touch Blackout Window Curtains
SRCH_000981,CUST_01788,budget,Mobiles,2026-08-22 17:11:35,1,Google Pure Android Experience 5G - Pearl White
SRCH_000982,CUST_00622,accessories,Accessories,2026-04-15 05:32:35,1,Logitech Multi-Port 7-in-1 USB-C Hub Adapter
SRCH_000983,CUST_00582,running shoes,Footwear,2026-07-01 20:49:35,1,Clarks Genuine Leather Oxford Shoes
SRCH_000984,CUST_01702,electronics,Electronics,2026-05-12 08:59:35,1,Samsung Noise Cancelling Wireless Earbuds - Pearl White
SRCH_000985,CUST_02905,office,Furniture,2026-06-19 21:43:35,1,Sleepyhead Minimalist Nesting Coffee Tables
SRCH_000986,CUST_02384,kitchen,Kitchen,2026-07-25 00:45:35,1,Philips Electric Rapid Air Fryer 4.5L - Midnight Black
SRCH_000987,CUST_02308,laptops,Laptops,2026-07-17 23:38:35,1,Lenovo Ultra-Slim Metal Ultrabook
SRCH_000988,CUST_01510,fashion,Fashion,2026-03-29 13:28:35,1,Adidas Denim Trucker Jacket
SRCH_000989,CUST_01625,technology,Books,2026-04-04 15:53:35,1,O'Reilly Designing Data-Intensive Applications - Space Gray
SRCH_000990,CUST_02165,running shoes,Footwear,2026-06-02 13:18:35,1,Skechers Comfort Walking Slip-On Shoes
SRCH_000991,CUST_01799,cookware,Kitchen,2026-06-05 16:21:35,1,Pigeon Electric Rapid Air Fryer 4.5L
SRCH_000992,CUST_02775,gaming laptops,Laptops,2026-05-28 23:14:35,1,Apple Ultra-Slim Metal Ultrabook
SRCH_000993,CUST_00412,small appliances,Kitchen,2026-07-06 15:50:35,1,Pigeon Heavy-Duty 750W Mixer Grinder - Charcoal
SRCH_000994,CUST_01282,snacks,Grocery,2026-06-08 00:22:35,1,Saffola Artisan Dark Roasted Arabica Coffee Beans 250g
SRCH_000995,CUST_00767,mid-range,Mobiles,2026-06-10 18:55:35,1,Xiaomi Pure Android Experience 5G - Charcoal
SRCH_000996,CUST_01318,books,Books,2026-07-15 23:14:35,1,Random House Designing Data-Intensive Applications - Olive Green
SRCH_000997,CUST_02620,mobile accessories,Accessories,2026-03-14 11:30:35,1,Logitech Shockproof Clear Phone Case
SRCH_000998,CUST_01685,business & finance,Books,2026-04-15 20:58:35,1,HarperCollins Python Machine Learning & AI Mastery
SRCH_000999,CUST_01142,kitchen,Kitchen,2026-05-20 13:07:35,1,Philips Electric Rapid Air Fryer 4.5L - Midnight Black
SRCH_001000,CUST_01934,smart devices,Electronics,2026-08-12 07:48:35,1,Sennheiser Wireless Bluetooth Headphones
SRCH_001001,CUST_00148,outdoor sports,Sports,2026-04-02 22:18:35,1,Puma Extra Thick Non-Slip Eco Yoga Mat
SRCH_001002,CUST_00513,books,Books,2026-08-28 05:07:35,1,HarperCollins Python Machine Learning & AI Mastery
SRCH_001003,CUST_01451,snacks,Grocery,2026-07-17 18:49:35,1,Organic India Organic Green Tea Herbal Infusion 100 Bags - Pearl White
SRCH_001004,CUST_00993,small appliances,Kitchen,2026-08-28 07:12:35,1,Milton Stainless Steel Chef Knife Set - Classic Beige
SRCH_001005,CUST_02525,audio,Electronics,2026-06-11 11:24:35,1,JBL Smart Fitness Watch - Olive Green
SRCH_001006,CUST_01589,smart devices,Electronics,2026-09-06 16:15:35,1,JBL Smart Fitness Watch
SRCH_001007,CUST_02150,furniture,Furniture,2026-06-07 02:57:35,1,Sleepyhead Contemporary 3-Seater Fabric Sofa - Crimson Red
SRCH_001008,CUST_00513,home,Home,2026-08-05 08:05:35,1,IKEA Velvet Touch Blackout Window Curtains
SRCH_001009,CUST_01888,gaming,Gaming,2026-07-07 14:36:35,1,Razer Surround Sound Gaming Headset with Mic
SRCH_001010,CUST_01032,accessories,Gaming,2026-07-25 00:17:35,1,Xbox Surround Sound Gaming Headset with Mic - Olive Green
SRCH_001011,CUST_02923,office,Furniture,2026-04-09 04:21:35,1,Urban Ladder Modern Engineered Wood Computer Desk - Olive Green
SRCH_001012,CUST_00725,living room,Furniture,2026-08-06 07:17:35,1,Sleepyhead Minimalist Nesting Coffee Tables - Space Gray
SRCH_001013,CUST_01080,grocery,Grocery,2026-05-22 05:58:35,1,Tata Organic Green Tea Herbal Infusion 100 Bags - Navy Blue
SRCH_001014,CUST_02801,gaming,Gaming,2026-04-11 02:32:35,1,Logitech G Surround Sound Gaming Headset with Mic
SRCH_001015,CUST_00465,personal,Personal Care,2026-03-16 13:56:35,1,Dove Gentle Sulfate-Free Moisturizing Body Lotion - Space Gray
SRCH_001016,CUST_01474,cookware,Kitchen,2026-05-02 09:26:35,1,Milton Heavy-Duty 750W Mixer Grinder
SRCH_001017,CUST_01204,small appliances,Kitchen,2026-03-25 21:39:35,1,Wonderchef Heavy-Duty 750W Mixer Grinder - Pearl White
SRCH_001018,CUST_02131,student laptops,Laptops,2026-03-21 21:51:35,1,MSI Creator Studio Laptop 4K OLED - Midnight Black
SRCH_001019,CUST_01298,mobiles,Mobiles,2026-08-14 15:15:35,1,Motorola Sleek Curve Screen 5G Phone - Charcoal
SRCH_001020,CUST_01374,sneakers,Footwear,2026-06-17 04:45:35,1,Adidas Genuine Leather Oxford Shoes
SRCH_001021,CUST_00131,gaming,Gaming,2026-08-28 07:54:35,1,Razer Next-Gen Home Gaming Console 1TB
SRCH_001022,CUST_02961,sneakers,Footwear,2026-08-19 11:34:35,1,Adidas Genuine Leather Oxford Shoes
SRCH_001023,CUST_01976,cookware,Kitchen,2026-08-19 02:09:35,1,Hawkins Hard Anodized Non-Stick Cookware Set - Pearl White
SRCH_001024,CUST_01967,books,Books,2026-05-04 19:12:35,1,HarperCollins Python Machine Learning & AI Mastery
SRCH_001025,CUST_01972,running shoes,Footwear,2026-06-10 02:01:35,1,Reebok Waterproof Outdoor Hiking Boots - Rose Gold
SRCH_001026,CUST_00354,small appliances,Kitchen,2026-05-08 18:30:35,1,Philips Hard Anodized Non-Stick Cookware Set
SRCH_001027,CUST_00659,yoga,Sports,2026-06-13 12:18:35,1,Yonex Adjustable Hex Dumbbells Pair
SRCH_001028,CUST_01721,cookware,Kitchen,2026-06-11 23:17:35,1,Milton Airtight Glass Food Storage Jars
SRCH_001029,CUST_00848,makeup,Beauty,2026-06-04 01:47:35,1,L'Oreal Keratin Smoothing Hair Mask - Midnight Black
SRCH_001030,CUST_01292,fashion,Fashion,2026-03-25 20:33:35,1,Puma Solid Crew Neck Cotton T-Shirt
SRCH_001031,CUST_02773,living room,Furniture,2026-08-09 21:04:35,1,Sleepyhead Orthopedic Memory Foam Mattress 6-inch
SRCH_001032,CUST_01416,bedding,Home,2026-07-15 23:31:35,1,Spaces 100% Cotton 300TC Double Bed Sheet - Rose Gold
SRCH_001033,CUST_01544,electronics,Electronics,2026-05-27 17:30:35,1,Bose Digital Mirrorless Camera - Navy Blue
SRCH_001034,CUST_01975,ultrabooks,Laptops,2026-08-20 21:46:35,1,Apple Pro Gaming Laptop RTX 4070
SRCH_001035,CUST_01675,books,Books,2026-07-15 13:43:35,1,HarperCollins Designing Data-Intensive Applications
SRCH_001036,CUST_02082,technology,Books,2026-09-05 17:37:35,1,Penguin Designing Data-Intensive Applications - Midnight Black
SRCH_001037,CUST_00962,electronics,Electronics,2026-06-23 21:26:35,1,LG Smart Wi-Fi Security Camera - Midnight Black
SRCH_001038,CUST_02505,electronics,Electronics,2026-03-14 03:38:35,1,Sony Digital Mirrorless Camera - Space Gray
SRCH_001039,CUST_01546,mobiles,Mobiles,2026-05-19 00:56:35,1,Motorola Sleek Curve Screen 5G Phone - Charcoal
SRCH_001040,CUST_00643,small appliances,Kitchen,2026-07-04 07:40:35,1,Wonderchef Electric Rapid Air Fryer 4.5L
SRCH_001041,CUST_01832,gaming,Gaming,2026-04-07 11:45:35,1,Razer Next-Gen Home Gaming Console 1TB - Navy Blue
SRCH_001042,CUST_01973,yoga,Sports,2026-03-22 19:33:35,1,Cosco Carbon Fiber Badminton Racket - Charcoal
SRCH_001043,CUST_02315,fashion,Fashion,2026-04-30 22:52:35,1,H&M Floral Print Maxi Summer Dress - Olive Green
SRCH_001044,CUST_02260,sports,Sports,2026-06-30 09:15:35,1,Decathlon Quick Dry Athletic Training Shorts
SRCH_001045,CUST_01265,furniture,Furniture,2026-05-30 14:51:35,1,Sleepyhead Modern Engineered Wood Computer Desk - Charcoal
SRCH_001046,CUST_02095,beverages,Grocery,2026-06-03 18:47:35,1,Saffola Roasted California Almonds 500g - Pearl White
SRCH_001047,CUST_00075,audio,Electronics,2026-08-03 02:59:35,1,JBL Smart Fitness Watch - Olive Green
SRCH_001048,CUST_00031,winterwear,Fashion,2026-07-02 05:55:35,1,Raymond Cozy Fleece Pullover Hoodie
SRCH_001049,CUST_01653,skincare,Beauty,2026-04-24 17:23:35,1,Minimalist Hydrating Hyaluronic Acid Serum
SRCH_001050,CUST_02866,accessories,Gaming,2026-08-09 07:22:35,1,Logitech G Surround Sound Gaming Headset with Mic
SRCH_001051,CUST_01156,grocery,Grocery,2026-03-19 20:53:35,1,Tata Artisan Dark Roasted Arabica Coffee Beans 250g
SRCH_001052,CUST_02597,budget,Mobiles,2026-05-03 01:36:35,1,Realme Battery King Phone 6000mAh - Crimson Red
SRCH_001053,CUST_02697,laptops,Laptops,2026-03-30 11:44:35,1,Acer Ultra-Slim Metal Ultrabook - Olive Green
