Interaction_ID,Customer_ID,Product_ID,Interaction_Type,Timestamp,Session_ID,Search_Keyword,Category,Device,Time_Spent,Product_Viewed,Added_To_Wishlist,Added_To_Cart,Purchased,Rating_Given
INT_0009983,CUST_00192,PROD_00102,View,2026-06-17 07:07:39,SESS_396871,,Laptops,Tablet,230,1,0,0,0,0
INT_0009984,CUST_02561,PROD_00333,Search,2026-07-07 05:33:35,SESS_277746,kitchen,Kitchen,Mobile Web,50,0,0,0,0,0
INT_0009985,CUST_02561,PROD_00308,View,2026-07-07 05:35:35,SESS_277746,,Kitchen,Mobile Web,197,1,0,0,0,0
INT_0009986,CUST_02561,PROD_00314,View,2026-07-07 05:36:36,SESS_277746,,Kitchen,Mobile Web,69,1,0,0,0,0
INT_0009987,CUST_02561,PROD_00304,View,2026-07-07 05:39:22,SESS_277746,,Kitchen,Mobile Web,238,1,0,0,0,0
INT_0009988,CUST_02561,PROD_00304,Wishlist,2026-07-07 05:39:22,SESS_277746,,Kitchen,Mobile Web,10,1,1,0,0,0
INT_0009989,CUST_02561,PROD_00304,Cart,2026-07-07 05:39:22,SESS_277746,,Kitchen,Mobile Web,67,1,1,1,0,0
INT_0009990,CUST_01435,PROD_00285,Search,2026-04-16 22:52:35,SESS_376922,home,Home,Mobile Web,45,0,0,0,0,0
INT_0009991,CUST_01435,PROD_00266,View,2026-04-16 22:53:08,SESS_376922,,Home,Mobile Web,214,1,0,0,0,0
INT_0009992,CUST_01435,PROD_00266,Wishlist,2026-04-16 22:53:08,SESS_376922,,Home,Mobile Web,7,1,1,0,0,0
INT_0009993,CUST_02142,PROD_00093,Search,2026-08-21 15:00:35,SESS_423711,laptops,Laptops,Mobile App,39,0,0,0,0,0
INT_0009994,CUST_02142,PROD_00088,View,2026-08-21 15:01:06,SESS_423711,,Laptops,Mobile App,128,1,0,0,0,0
INT_0009995,CUST_02142,PROD_00088,Cart,2026-08-21 15:01:06,SESS_423711,,Laptops,Mobile App,37,1,0,1,0,0
INT_0009996,CUST_01597,PROD_00548,Search,2026-05-22 22:16:35,SESS_380465,cooking essentials,Grocery,Tablet,27,0,0,0,0,0
INT_0009997,CUST_01597,PROD_00583,View,2026-05-22 22:18:56,SESS_380465,,Grocery,Tablet,224,1,0,0,0,0
INT_0009998,CUST_01597,PROD_00559,View,2026-05-22 22:20:21,SESS_380465,,Grocery,Tablet,198,1,0,0,0,0
INT_0009999,CUST_01597,PROD_00553,View,2026-05-22 22:22:24,SESS_380465,,Grocery,Tablet,112,1,0,0,0,0
INT_0010000,CUST_02220,PROD_00343,Search,2026-06-23 01:54:35,SESS_561192,office,Furniture,Desktop,35,0,0,0,0,0
INT_0010001,CUST_02220,PROD_00363,View,2026-06-23 01:57:32,SESS_561192,,Furniture,Desktop,196,1,0,0,0,0
INT_0010002,CUST_02220,PROD_00363,Cart,2026-06-23 01:57:32,SESS_561192,,Furniture,Desktop,39,1,0,1,0,0
INT_0010003,CUST_02220,PROD_00355,View,2026-06-23 01:59:42,SESS_561192,,Furniture,Desktop,170,1,0,0,0,0
INT_0010004,CUST_02220,PROD_00355,Cart,2026-06-23 01:59:42,SESS_561192,,Furniture,Desktop,88,1,0,1,0,0
INT_0010005,CUST_02220,PROD_00370,View,2026-06-23 02:00:37,SESS_561192,,Furniture,Desktop,103,1,0,0,0,0
INT_0010006,CUST_01723,PROD_00431,Search,2026-04-03 11:49:35,SESS_714919,business & finance,Books,Mobile App,39,0,0,0,0,0
INT_0010007,CUST_01723,PROD_00437,View,2026-04-03 11:50:18,SESS_714919,,Books,Mobile App,173,1,0,0,0,0
INT_0010008,CUST_01723,PROD_00437,Wishlist,2026-04-03 11:50:18,SESS_714919,,Books,Mobile App,10,1,1,0,0,0
INT_0010009,CUST_01723,PROD_00437,Cart,2026-04-03 11:50:18,SESS_714919,,Books,Mobile App,56,1,1,1,0,0
INT_0010010,CUST_01723,PROD_00437,Purchase,2026-04-03 11:50:18,SESS_714919,,Books,Mobile App,88,1,1,1,1,0
INT_0010011,CUST_01723,PROD_00433,View,2026-04-03 11:52:16,SESS_714919,,Books,Mobile App,57,1,0,0,0,0
INT_0010012,CUST_01723,PROD_00433,Wishlist,2026-04-03 11:52:16,SESS_714919,,Books,Mobile App,29,1,1,0,0,0
INT_0010013,CUST_00452,PROD_00308,Search,2026-03-23 00:44:35,SESS_170725,kitchen,Kitchen,Mobile App,59,0,0,0,0,0
INT_0010014,CUST_00452,PROD_00313,View,2026-03-23 00:45:30,SESS_170725,,Kitchen,Mobile App,107,1,0,0,0,0
INT_0010015,CUST_00452,PROD_00313,Cart,2026-03-23 00:45:30,SESS_170725,,Kitchen,Mobile App,71,1,0,1,0,0
INT_0010016,CUST_00452,PROD_00325,View,2026-03-23 00:46:59,SESS_170725,,Kitchen,Mobile App,177,1,0,0,0,0
INT_0010017,CUST_00452,PROD_00325,Wishlist,2026-03-23 00:46:59,SESS_170725,,Kitchen,Mobile App,8,1,1,0,0,0
INT_0010018,CUST_02331,PROD_00243,Search,2026-07-24 00:47:35,SESS_915393,skincare,Beauty,Tablet,38,0,0,0,0,0
INT_0010019,CUST_02331,PROD_00213,View,2026-07-24 00:49:19,SESS_915393,,Beauty,Tablet,78,1,0,0,0,0
INT_0010020,CUST_02331,PROD_00213,Wishlist,2026-07-24 00:49:19,SESS_915393,,Beauty,Tablet,5,1,1,0,0,0
INT_0010021,CUST_02331,PROD_00240,View,2026-07-24 00:52:09,SESS_915393,,Beauty,Tablet,110,1,0,0,0,0
INT_0010022,CUST_02331,PROD_00226,View,2026-07-24 00:53:49,SESS_915393,,Beauty,Tablet,120,1,0,0,0,0
INT_0010023,CUST_02113,PROD_00031,Search,2026-05-12 06:57:35,SESS_841887,wearables,Electronics,Tablet,18,0,0,0,0,0
INT_0010024,CUST_02113,PROD_00022,View,2026-05-12 06:59:18,SESS_841887,,Electronics,Tablet,58,1,0,0,0,0
INT_0010025,CUST_02113,PROD_00022,Cart,2026-05-12 06:59:18,SESS_841887,,Electronics,Tablet,83,1,0,1,0,0
INT_0010026,CUST_02113,PROD_00022,Purchase,2026-05-12 06:59:18,SESS_841887,,Electronics,Tablet,279,1,0,1,1,0
INT_0010027,CUST_02113,PROD_00022,Rating,2026-05-19 06:59:18,SESS_841887,,Electronics,Tablet,81,1,0,1,1,4
INT_0010028,CUST_00642,PROD_00330,Search,2026-08-26 07:35:35,SESS_999550,small appliances,Kitchen,Mobile App,48,0,0,0,0,0
INT_0010029,CUST_00642,PROD_00330,View,2026-08-26 07:38:32,SESS_999550,,Kitchen,Mobile App,130,1,0,0,0,0
INT_0010030,CUST_00642,PROD_00330,Cart,2026-08-26 07:38:32,SESS_999550,,Kitchen,Mobile App,51,1,0,1,0,0
INT_0010031,CUST_00722,PROD_00426,Search,2026-04-22 02:32:35,SESS_207310,technology,Books,Mobile App,25,0,0,0,0,0
INT_0010032,CUST_00722,PROD_00462,View,2026-04-22 02:33:22,SESS_207310,,Books,Mobile App,114,1,0,0,0,0
INT_0010033,CUST_00722,PROD_00462,Cart,2026-04-22 02:33:22,SESS_207310,,Books,Mobile App,33,1,0,1,0,0
INT_0010034,CUST_00722,PROD_00462,Purchase,2026-04-22 02:33:22,SESS_207310,,Books,Mobile App,266,1,0,1,1,0
INT_0010035,CUST_00722,PROD_00462,Rating,2026-04-25 02:33:22,SESS_207310,,Books,Mobile App,33,1,0,1,1,5
INT_0010036,CUST_00722,PROD_00437,View,2026-04-22 02:35:36,SESS_207310,,Books,Mobile App,185,1,0,0,0,0
INT_0010037,CUST_00722,PROD_00425,View,2026-04-22 02:38:13,SESS_207310,,Books,Mobile App,52,1,0,0,0,0
INT_0010038,CUST_01861,PROD_00269,Search,2026-04-14 22:42:35,SESS_965503,lighting,Home,Mobile App,38,0,0,0,0,0
INT_0010039,CUST_01861,PROD_00282,View,2026-04-14 22:43:21,SESS_965503,,Home,Mobile App,130,1,0,0,0,0
INT_0010040,CUST_01861,PROD_00282,Wishlist,2026-04-14 22:43:21,SESS_965503,,Home,Mobile App,23,1,1,0,0,0
INT_0010041,CUST_01861,PROD_00282,Cart,2026-04-14 22:43:21,SESS_965503,,Home,Mobile App,65,1,1,1,0,0
INT_0010042,CUST_01861,PROD_00282,Purchase,2026-04-14 22:43:21,SESS_965503,,Home,Mobile App,232,1,1,1,1,0
INT_0010043,CUST_01363,PROD_00344,Search,2026-05-17 04:37:35,SESS_455305,furniture,Furniture,Tablet,25,0,0,0,0,0
INT_0010044,CUST_01363,PROD_00339,View,2026-05-17 04:39:36,SESS_455305,,Furniture,Tablet,127,1,0,0,0,0
INT_0010045,CUST_01417,PROD_00438,Search,2026-03-21 09:56:35,SESS_151000,business & finance,Books,Mobile Web,27,0,0,0,0,0
INT_0010046,CUST_01417,PROD_00454,View,2026-03-21 09:57:45,SESS_151000,,Books,Mobile Web,189,1,0,0,0,0
INT_0010047,CUST_01417,PROD_00454,Cart,2026-03-21 09:57:45,SESS_151000,,Books,Mobile Web,66,1,0,1,0,0
INT_0010048,CUST_01417,PROD_00450,View,2026-03-21 09:59:09,SESS_151000,,Books,Mobile Web,78,1,0,0,0,0
INT_0010049,CUST_00722,PROD_00429,Search,2026-07-19 23:29:35,SESS_275346,technology,Books,Desktop,30,0,0,0,0,0
INT_0010050,CUST_00722,PROD_00455,View,2026-07-19 23:30:08,SESS_275346,,Books,Desktop,44,1,0,0,0,0
INT_0010051,CUST_00722,PROD_00455,Cart,2026-07-19 23:30:08,SESS_275346,,Books,Desktop,70,1,0,1,0,0
INT_0010052,CUST_00722,PROD_00455,Purchase,2026-07-19 23:30:08,SESS_275346,,Books,Desktop,236,1,0,1,1,0
INT_0010053,CUST_00722,PROD_00458,View,2026-07-19 23:31:09,SESS_275346,,Books,Desktop,159,1,0,0,0,0
INT_0010054,CUST_00995,PROD_00167,Search,2026-03-16 06:49:35,SESS_712533,winterwear,Fashion,Mobile Web,36,0,0,0,0,0
INT_0010055,CUST_00995,PROD_00131,View,2026-03-16 06:50:19,SESS_712533,,Fashion,Mobile Web,227,1,0,0,0,0
INT_0010056,CUST_00995,PROD_00131,Wishlist,2026-03-16 06:50:19,SESS_712533,,Fashion,Mobile Web,21,1,1,0,0,0
INT_0010057,CUST_00995,PROD_00131,Cart,2026-03-16 06:50:19,SESS_712533,,Fashion,Mobile Web,27,1,1,1,0,0
INT_0010058,CUST_00995,PROD_00135,View,2026-03-16 06:53:10,SESS_712533,,Fashion,Mobile Web,155,1,0,0,0,0
INT_0010059,CUST_00995,PROD_00135,Cart,2026-03-16 06:53:10,SESS_712533,,Fashion,Mobile Web,31,1,0,1,0,0
INT_0010060,CUST_00995,PROD_00135,Purchase,2026-03-16 06:53:10,SESS_712533,,Fashion,Mobile Web,116,1,0,1,1,0
INT_0010061,CUST_00995,PROD_00135,Rating,2026-03-20 06:53:10,SESS_712533,,Fashion,Mobile Web,36,1,0,1,1,4
INT_0010062,CUST_00995,PROD_00162,View,2026-03-16 06:56:05,SESS_712533,,Fashion,Mobile Web,104,1,0,0,0,0
INT_0010063,CUST_00995,PROD_00162,Wishlist,2026-03-16 06:56:05,SESS_712533,,Fashion,Mobile Web,18,1,1,0,0,0
INT_0010064,CUST_00995,PROD_00145,View,2026-03-16 06:57:23,SESS_712533,,Fashion,Mobile Web,235,1,0,0,0,0
INT_0010065,CUST_00995,PROD_00145,Cart,2026-03-16 06:57:23,SESS_712533,,Fashion,Mobile Web,66,1,0,1,0,0
INT_0010066,CUST_02983,PROD_00182,Search,2026-04-02 23:58:35,SESS_679820,footwear,Footwear,Mobile Web,43,0,0,0,0,0
INT_0010067,CUST_02983,PROD_00182,View,2026-04-02 23:59:20,SESS_679820,,Footwear,Mobile Web,103,1,0,0,0,0
INT_0010068,CUST_02983,PROD_00183,View,2026-04-03 00:02:19,SESS_679820,,Footwear,Mobile Web,155,1,0,0,0,0
INT_0010069,CUST_02983,PROD_00183,Cart,2026-04-03 00:02:19,SESS_679820,,Footwear,Mobile Web,84,1,0,1,0,0
INT_0010070,CUST_02983,PROD_00183,Purchase,2026-04-03 00:02:19,SESS_679820,,Footwear,Mobile Web,142,1,0,1,1,0
INT_0010071,CUST_02983,PROD_00400,Purchase,2026-04-03 00:02:19,SESS_679820,,Sports,Mobile Web,97,1,0,1,1,0
INT_0010072,CUST_02983,PROD_00189,View,2026-04-03 00:04:53,SESS_679820,,Footwear,Mobile Web,90,1,0,0,0,0
INT_0010073,CUST_02983,PROD_00189,Cart,2026-04-03 00:04:53,SESS_679820,,Footwear,Mobile Web,43,1,0,1,0,0
INT_0010074,CUST_02983,PROD_00189,Purchase,2026-04-03 00:04:53,SESS_679820,,Footwear,Mobile Web,166,1,0,1,1,0
INT_0010075,CUST_02983,PROD_00189,Rating,2026-04-05 00:04:53,SESS_679820,,Footwear,Mobile Web,47,1,0,1,1,4
INT_0010076,CUST_02983,PROD_00202,View,2026-04-03 00:07:25,SESS_679820,,Footwear,Mobile Web,35,1,0,0,0,0
INT_0010077,CUST_02983,PROD_00202,Cart,2026-04-03 00:07:25,SESS_679820,,Footwear,Mobile Web,25,1,0,1,0,0
INT_0010078,CUST_02737,PROD_00228,Search,2026-08-01 21:22:35,SESS_733112,makeup,Beauty,Mobile App,43,0,0,0,0,0
INT_0010079,CUST_02737,PROD_00224,View,2026-08-01 21:25:10,SESS_733112,,Beauty,Mobile App,217,1,0,0,0,0
INT_0010080,CUST_02737,PROD_00223,View,2026-08-01 21:27:50,SESS_733112,,Beauty,Mobile App,24,1,0,0,0,0
INT_0010081,CUST_02737,PROD_00251,View,2026-08-01 21:28:30,SESS_733112,,Beauty,Mobile App,49,1,0,0,0,0
INT_0010082,CUST_02737,PROD_00251,Cart,2026-08-01 21:28:30,SESS_733112,,Beauty,Mobile App,78,1,0,1,0,0
INT_0010083,CUST_02737,PROD_00251,Purchase,2026-08-01 21:28:30,SESS_733112,,Beauty,Mobile App,211,1,0,1,1,0
INT_0010084,CUST_02737,PROD_00251,Rating,2026-08-06 21:28:30,SESS_733112,,Beauty,Mobile App,68,1,0,1,1,3
INT_0010085,CUST_02737,PROD_00240,View,2026-08-01 21:31:24,SESS_733112,,Beauty,Mobile App,139,1,0,0,0,0
INT_0010086,CUST_02737,PROD_00240,Wishlist,2026-08-01 21:31:24,SESS_733112,,Beauty,Mobile App,15,1,1,0,0,0
INT_0010087,CUST_02763,PROD_00096,Search,2026-08-13 17:51:35,SESS_327002,ultrabooks,Laptops,Tablet,46,0,0,0,0,0
INT_0010088,CUST_02763,PROD_00099,View,2026-08-13 17:53:53,SESS_327002,,Laptops,Tablet,62,1,0,0,0,0
INT_0010089,CUST_02763,PROD_00099,Cart,2026-08-13 17:53:53,SESS_327002,,Laptops,Tablet,60,1,0,1,0,0
INT_0010090,CUST_02763,PROD_00099,Purchase,2026-08-13 17:53:53,SESS_327002,,Laptops,Tablet,132,1,0,1,1,0
INT_0010091,CUST_02763,PROD_00099,Rating,2026-08-16 17:53:53,SESS_327002,,Laptops,Tablet,39,1,0,1,1,4
INT_0010092,CUST_02763,PROD_00512,Purchase,2026-08-13 17:53:53,SESS_327002,,Accessories,Tablet,73,1,0,1,1,0
INT_0010093,CUST_02858,PROD_00170,Search,2026-03-27 16:13:35,SESS_746165,running shoes,Footwear,Tablet,45,0,0,0,0,0
INT_0010094,CUST_02858,PROD_00208,View,2026-03-27 16:15:23,SESS_746165,,Footwear,Tablet,40,1,0,0,0,0
INT_0010095,CUST_02032,PROD_00369,Search,2026-07-05 15:31:35,SESS_905725,office,Furniture,Mobile Web,57,0,0,0,0,0
INT_0010096,CUST_02032,PROD_00359,View,2026-07-05 15:34:30,SESS_905725,,Furniture,Mobile Web,150,1,0,0,0,0
INT_0010097,CUST_02032,PROD_00359,Cart,2026-07-05 15:34:30,SESS_905725,,Furniture,Mobile Web,24,1,0,1,0,0
INT_0010098,CUST_02032,PROD_00350,View,2026-07-05 15:36:29,SESS_905725,,Furniture,Mobile Web,71,1,0,0,0,0
INT_0010099,CUST_02032,PROD_00361,View,2026-07-05 15:38:32,SESS_905725,,Furniture,Mobile Web,76,1,0,0,0,0
INT_0010100,CUST_02335,PROD_00299,Search,2026-03-28 11:18:35,SESS_963594,cookware,Kitchen,Mobile Web,18,0,0,0,0,0
INT_0010101,CUST_02335,PROD_00334,View,2026-03-28 11:20:35,SESS_963594,,Kitchen,Mobile Web,123,1,0,0,0,0
INT_0010102,CUST_02335,PROD_00332,View,2026-03-28 11:23:35,SESS_963594,,Kitchen,Mobile Web,190,1,0,0,0,0
INT_0010103,CUST_02335,PROD_00332,Wishlist,2026-03-28 11:23:35,SESS_963594,,Kitchen,Mobile Web,20,1,1,0,0,0
INT_0010104,CUST_02335,PROD_00309,View,2026-03-28 11:24:48,SESS_963594,,Kitchen,Mobile Web,119,1,0,0,0,0
INT_0010105,CUST_02335,PROD_00309,Cart,2026-03-28 11:24:48,SESS_963594,,Kitchen,Mobile Web,61,1,0,1,0,0
INT_0010106,CUST_02335,PROD_00312,View,2026-03-28 11:26:15,SESS_963594,,Kitchen,Mobile Web,177,1,0,0,0,0
INT_0010107,CUST_02335,PROD_00312,Cart,2026-03-28 11:26:15,SESS_963594,,Kitchen,Mobile Web,30,1,0,1,0,0
INT_0010108,CUST_02335,PROD_00312,Purchase,2026-03-28 11:26:15,SESS_963594,,Kitchen,Mobile Web,275,1,0,1,1,0
INT_0010109,CUST_02335,PROD_00312,Rating,2026-04-02 11:26:15,SESS_963594,,Kitchen,Mobile Web,36,1,0,1,1,4
INT_0010110,CUST_01300,PROD_00179,Search,2026-05-15 10:32:35,SESS_245797,sneakers,Footwear,Mobile Web,23,0,0,0,0,0
INT_0010111,CUST_01300,PROD_00181,View,2026-05-15 10:35:04,SESS_245797,,Footwear,Mobile Web,48,1,0,0,0,0
INT_0010112,CUST_01300,PROD_00181,Cart,2026-05-15 10:35:04,SESS_245797,,Footwear,Mobile Web,90,1,0,1,0,0
INT_0010113,CUST_01300,PROD_00202,View,2026-05-15 10:37:00,SESS_245797,,Footwear,Mobile Web,154,1,0,0,0,0
INT_0010114,CUST_01300,PROD_00202,Wishlist,2026-05-15 10:37:00,SESS_245797,,Footwear,Mobile Web,20,1,1,0,0,0
INT_0010115,CUST_01300,PROD_00196,View,2026-05-15 10:37:37,SESS_245797,,Footwear,Mobile Web,219,1,0,0,0,0
INT_0010116,CUST_01300,PROD_00196,Cart,2026-05-15 10:37:37,SESS_245797,,Footwear,Mobile Web,61,1,0,1,0,0
INT_0010117,CUST_01300,PROD_00196,Purchase,2026-05-15 10:37:37,SESS_245797,,Footwear,Mobile Web,300,1,0,1,1,0
INT_0010118,CUST_01300,PROD_00390,Purchase,2026-05-15 10:37:37,SESS_245797,,Sports,Mobile Web,54,1,0,1,1,0
INT_0010119,CUST_01300,PROD_00176,View,2026-05-15 10:38:36,SESS_245797,,Footwear,Mobile Web,200,1,0,0,0,0
INT_0010120,CUST_02670,PROD_00145,Search,2026-04-02 05:04:35,SESS_596438,winterwear,Fashion,Desktop,16,0,0,0,0,0
INT_0010121,CUST_02670,PROD_00148,View,2026-04-02 05:07:02,SESS_596438,,Fashion,Desktop,169,1,0,0,0,0
INT_0010122,CUST_01241,PROD_00460,Search,2026-06-12 12:41:35,SESS_186809,business & finance,Books,Mobile Web,20,0,0,0,0,0
INT_0010123,CUST_01241,PROD_00421,View,2026-06-12 12:44:04,SESS_186809,,Books,Mobile Web,98,1,0,0,0,0
INT_0010124,CUST_01241,PROD_00421,Cart,2026-06-12 12:44:04,SESS_186809,,Books,Mobile Web,25,1,0,1,0,0
INT_0010125,CUST_01241,PROD_00421,Purchase,2026-06-12 12:44:04,SESS_186809,,Books,Mobile Web,105,1,0,1,1,0
INT_0010126,CUST_00028,PROD_00433,Search,2026-04-23 04:43:35,SESS_544106,books,Books,Mobile App,25,0,0,0,0,0
INT_0010127,CUST_00028,PROD_00440,View,2026-04-23 04:44:39,SESS_544106,,Books,Mobile App,233,1,0,0,0,0
INT_0010128,CUST_00028,PROD_00440,Wishlist,2026-04-23 04:44:39,SESS_544106,,Books,Mobile App,14,1,1,0,0,0
INT_0010129,CUST_00028,PROD_00440,Cart,2026-04-23 04:44:39,SESS_544106,,Books,Mobile App,55,1,1,1,0,0
INT_0010130,CUST_00028,PROD_00440,Purchase,2026-04-23 04:44:39,SESS_544106,,Books,Mobile App,100,1,1,1,1,0
INT_0010131,CUST_01213,PROD_00187,Search,2026-08-19 11:41:35,SESS_150936,footwear,Footwear,Desktop,36,0,0,0,0,0
INT_0010132,CUST_01213,PROD_00204,View,2026-08-19 11:43:05,SESS_150936,,Footwear,Desktop,56,1,0,0,0,0
INT_0010133,CUST_02163,PROD_00189,Search,2026-03-14 23:46:35,SESS_877533,running shoes,Footwear,Desktop,24,0,0,0,0,0
INT_0010134,CUST_02163,PROD_00205,View,2026-03-14 23:48:02,SESS_877533,,Footwear,Desktop,60,1,0,0,0,0
INT_0010135,CUST_02163,PROD_00205,Cart,2026-03-14 23:48:02,SESS_877533,,Footwear,Desktop,68,1,0,1,0,0
INT_0010136,CUST_02163,PROD_00205,Purchase,2026-03-14 23:48:02,SESS_877533,,Footwear,Desktop,65,1,0,1,1,0
INT_0010137,CUST_02163,PROD_00205,Rating,2026-03-17 23:48:02,SESS_877533,,Footwear,Desktop,31,1,0,1,1,4
INT_0010138,CUST_02163,PROD_00420,Purchase,2026-03-14 23:48:02,SESS_877533,,Sports,Desktop,88,1,0,1,1,0
INT_0010139,CUST_02129,PROD_00157,Search,2026-06-08 01:43:35,SESS_760956,men's clothing,Fashion,Mobile Web,48,0,0,0,0,0
INT_0010140,CUST_02129,PROD_00135,View,2026-06-08 01:44:49,SESS_760956,,Fashion,Mobile Web,137,1,0,0,0,0
INT_0010141,CUST_02129,PROD_00127,View,2026-06-08 01:46:08,SESS_760956,,Fashion,Mobile Web,84,1,0,0,0,0
INT_0010142,CUST_02129,PROD_00127,Cart,2026-06-08 01:46:08,SESS_760956,,Fashion,Mobile Web,52,1,0,1,0,0
INT_0010143,CUST_02129,PROD_00127,Purchase,2026-06-08 01:46:08,SESS_760956,,Fashion,Mobile Web,96,1,0,1,1,0
INT_0010144,CUST_02129,PROD_00127,Rating,2026-06-10 01:46:08,SESS_760956,,Fashion,Mobile Web,58,1,0,1,1,4
INT_0010145,CUST_02129,PROD_00160,View,2026-06-08 01:48:08,SESS_760956,,Fashion,Mobile Web,35,1,0,0,0,0
INT_0010146,CUST_02129,PROD_00160,Wishlist,2026-06-08 01:48:08,SESS_760956,,Fashion,Mobile Web,20,1,1,0,0,0
INT_0010147,CUST_02129,PROD_00160,Cart,2026-06-08 01:48:08,SESS_760956,,Fashion,Mobile Web,77,1,1,1,0,0
INT_0010148,CUST_02129,PROD_00165,View,2026-06-08 01:48:46,SESS_760956,,Fashion,Mobile Web,76,1,0,0,0,0
INT_0010149,CUST_02592,PROD_00421,Search,2026-05-13 12:01:35,SESS_475056,business & finance,Books,Mobile App,57,0,0,0,0,0
INT_0010150,CUST_02592,PROD_00456,View,2026-05-13 12:02:11,SESS_475056,,Books,Mobile App,24,1,0,0,0,0
INT_0010151,CUST_02592,PROD_00456,Wishlist,2026-05-13 12:02:11,SESS_475056,,Books,Mobile App,5,1,1,0,0,0
INT_0010152,CUST_02592,PROD_00421,View,2026-05-13 12:04:56,SESS_475056,,Books,Mobile App,186,1,0,0,0,0
INT_0010153,CUST_02592,PROD_00428,View,2026-05-13 12:07:23,SESS_475056,,Books,Mobile App,206,1,0,0,0,0
INT_0010154,CUST_02592,PROD_00428,Wishlist,2026-05-13 12:07:23,SESS_475056,,Books,Mobile App,14,1,1,0,0,0
INT_0010155,CUST_02592,PROD_00432,View,2026-05-13 12:09:19,SESS_475056,,Books,Mobile App,179,1,0,0,0,0
INT_0010156,CUST_01184,PROD_00265,Search,2026-04-21 23:33:35,SESS_685778,home,Home,Mobile App,46,0,0,0,0,0
INT_0010157,CUST_01184,PROD_00257,View,2026-04-21 23:34:57,SESS_685778,,Home,Mobile App,26,1,0,0,0,0
INT_0010158,CUST_01184,PROD_00257,Cart,2026-04-21 23:34:57,SESS_685778,,Home,Mobile App,22,1,0,1,0,0
INT_0010159,CUST_01184,PROD_00257,Purchase,2026-04-21 23:34:57,SESS_685778,,Home,Mobile App,202,1,0,1,1,0
INT_0010160,CUST_01184,PROD_00257,Rating,2026-04-28 23:34:57,SESS_685778,,Home,Mobile App,75,1,0,1,1,4
INT_0010161,CUST_01184,PROD_00289,View,2026-04-21 23:36:39,SESS_685778,,Home,Mobile App,127,1,0,0,0,0
INT_0010162,CUST_01184,PROD_00289,Wishlist,2026-04-21 23:36:39,SESS_685778,,Home,Mobile App,30,1,1,0,0,0
INT_0010163,CUST_02046,PROD_00427,Search,2026-04-20 08:08:35,SESS_993633,books,Books,Mobile Web,38,0,0,0,0,0
INT_0010164,CUST_02046,PROD_00435,View,2026-04-20 08:11:09,SESS_993633,,Books,Mobile Web,127,1,0,0,0,0
INT_0010165,CUST_02046,PROD_00435,Cart,2026-04-20 08:11:09,SESS_993633,,Books,Mobile Web,64,1,0,1,0,0
INT_0010166,CUST_02046,PROD_00435,Purchase,2026-04-20 08:11:09,SESS_993633,,Books,Mobile Web,147,1,0,1,1,0
INT_0010167,CUST_02046,PROD_00439,View,2026-04-20 08:13:40,SESS_993633,,Books,Mobile Web,98,1,0,0,0,0
INT_0010168,CUST_02046,PROD_00433,View,2026-04-20 08:15:41,SESS_993633,,Books,Mobile Web,103,1,0,0,0,0
INT_0010169,CUST_02046,PROD_00459,View,2026-04-20 08:17:11,SESS_993633,,Books,Mobile Web,221,1,0,0,0,0
INT_0010170,CUST_02046,PROD_00459,Cart,2026-04-20 08:17:11,SESS_993633,,Books,Mobile Web,23,1,0,1,0,0
INT_0010171,CUST_02046,PROD_00459,Purchase,2026-04-20 08:17:11,SESS_993633,,Books,Mobile Web,78,1,0,1,1,0
INT_0010172,CUST_02046,PROD_00459,Rating,2026-04-25 08:17:11,SESS_993633,,Books,Mobile Web,70,1,0,1,1,3
INT_0010173,CUST_01123,PROD_00421,Search,2026-08-05 23:03:35,SESS_360427,books,Books,Desktop,26,0,0,0,0,0
INT_0010174,CUST_01123,PROD_00432,View,2026-08-05 23:04:41,SESS_360427,,Books,Desktop,80,1,0,0,0,0
INT_0010175,CUST_01123,PROD_00428,View,2026-08-05 23:05:13,SESS_360427,,Books,Desktop,188,1,0,0,0,0
INT_0010176,CUST_02665,PROD_00088,Search,2026-05-02 00:19:35,SESS_650815,gaming laptops,Laptops,Mobile Web,58,0,0,0,0,0
INT_0010177,CUST_02665,PROD_00112,View,2026-05-02 00:20:19,SESS_650815,,Laptops,Mobile Web,182,1,0,0,0,0
INT_0010178,CUST_02665,PROD_00112,Cart,2026-05-02 00:20:19,SESS_650815,,Laptops,Mobile Web,34,1,0,1,0,0
INT_0010179,CUST_02665,PROD_00112,Purchase,2026-05-02 00:20:19,SESS_650815,,Laptops,Mobile Web,133,1,0,1,1,0
INT_0010180,CUST_02665,PROD_00112,Rating,2026-05-08 00:20:19,SESS_650815,,Laptops,Mobile Web,88,1,0,1,1,3
INT_0010181,CUST_02665,PROD_00086,View,2026-05-02 00:22:55,SESS_650815,,Laptops,Mobile Web,141,1,0,0,0,0
INT_0010182,CUST_00771,PROD_00619,Search,2026-04-20 05:08:35,SESS_353993,shaving & grooming,Personal Care,Mobile Web,45,0,0,0,0,0
INT_0010183,CUST_00771,PROD_00614,View,2026-04-20 05:09:42,SESS_353993,,Personal Care,Mobile Web,49,1,0,0,0,0
INT_0010184,CUST_00771,PROD_00614,Cart,2026-04-20 05:09:42,SESS_353993,,Personal Care,Mobile Web,80,1,0,1,0,0
