Product_ID,Product_Name,Category,Subcategory,Brand,Price,Discount,Final_Price,Rating,Review_Count,Stock,Popularity_Score,Product_Description,Product_Tags,Age_Group,Gender_Target,Color,Size,Created_Date,Image_URL,Status
PROD_00195,Puma Cushioned Running Shoes - Charcoal,Footwear,Running Shoes,Puma,10880.0,15,9248.0,4.1,89,44,47.3,Breathable mesh lightweight running shoes with responsive foam. Designed with premium quality materials by Puma.,"shoes,running,sports,fitness,cushion,puma,footwear,charcoal",Teens & Youth,All,Charcoal,Max,2026-05-06,https://images.unsplash.com/photo-1500000000195?auto=format&fit=crop&w=600&q=80,Active
PROD_00196,Skechers Cushioned Running Shoes,Footwear,Running Shoes,Skechers,2210.0,0,2210.0,4.1,92,177,51.7,Breathable mesh lightweight running shoes with responsive foam. Designed with premium quality materials by Skechers.,"shoes,running,sports,fitness,cushion,skechers,footwear,olive green",18-35,All,Olive Green,Standard,2026-07-11,https://images.unsplash.com/photo-1500000000196?auto=format&fit=crop&w=600&q=80,Active
PROD_00197,Bata Classic Low-Top Canvas Sneakers,Footwear,Sneakers,Bata,3610.0,0,3610.0,3.7,248,79,49.3,Timeless casual streetwear sneakers with rubber sole. Designed with premium quality materials by Bata.,"sneakers,casual,streetwear,shoes,canvas,bata,footwear,midnight black",Teens & Youth,All,Midnight Black,Compact,2025-01-17,https://images.unsplash.com/photo-1500000000197?auto=format&fit=crop&w=600&q=80,Active
PROD_00198,Clarks Genuine Leather Oxford Shoes,Footwear,Formal Shoes,Clarks,2720.0,40,1632.0,3.8,424,81,57.7,Handcrafted premium full-grain leather formal dress shoes. Designed with premium quality materials by Clarks.,"shoes,formal,leather,oxford,office,clarks,footwear,classic beige",18-35,All,Classic Beige,Free Size,2025-02-05,https://images.unsplash.com/photo-1500000000198?auto=format&fit=crop&w=600&q=80,Active
PROD_00199,Bata Waterproof Outdoor Hiking Boots - Pearl White,Footwear,Running Shoes,Bata,12670.0,30,8869.0,4.6,407,86,69.2,High-traction grip rugged all-terrain hiking shoes. Designed with premium quality materials by Bata.,"boots,hiking,outdoor,adventure,shoes,bata,footwear,pearl white",Adults,All,Pearl White,Compact,2025-07-07,https://images.unsplash.com/photo-1500000000199?auto=format&fit=crop&w=600&q=80,Active
PROD_00200,Puma Classic Low-Top Canvas Sneakers - Olive Green,Footwear,Sneakers,Puma,11190.0,20,8952.0,4.7,287,41,66.5,Timeless casual streetwear sneakers with rubber sole. Designed with premium quality materials by Puma.,"sneakers,casual,streetwear,shoes,canvas,puma,footwear,olive green",Adults,All,Olive Green,M,2026-07-01,https://images.unsplash.com/photo-1500000000200?auto=format&fit=crop&w=600&q=80,Active
PROD_00201,Reebok Waterproof Outdoor Hiking Boots,Footwear,Running Shoes,Reebok,3910.0,15,3323.5,4.0,199,25,57.2,High-traction grip rugged all-terrain hiking shoes. Designed with premium quality materials by Reebok.,"boots,hiking,outdoor,adventure,shoes,reebok,footwear,olive green",Adults,All,Olive Green,Max,2025-08-15,https://images.unsplash.com/photo-1500000000201?auto=format&fit=crop&w=600&q=80,Active
PROD_00202,Clarks Cushioned Running Shoes,Footwear,Running Shoes,Clarks,8260.0,0,8260.0,4.7,30,53,56.2,Breathable mesh lightweight running shoes with responsive foam. Designed with premium quality materials by Clarks.,"shoes,running,sports,fitness,cushion,clarks,footwear,navy blue",25-50,All,Navy Blue,Standard,2025-01-05,https://images.unsplash.com/photo-1500000000202?auto=format&fit=crop&w=600&q=80,Active
PROD_00203,Adidas Waterproof Outdoor Hiking Boots,Footwear,Running Shoes,Adidas,11910.0,15,10123.5,4.8,46,194,51.0,High-traction grip rugged all-terrain hiking shoes. Designed with premium quality materials by Adidas.,"boots,hiking,outdoor,adventure,shoes,adidas,footwear,charcoal",25-50,All,Charcoal,L,2025-04-26,https://images.unsplash.com/photo-1500000000203?auto=format&fit=crop&w=600&q=80,Active
PROD_00204,Bata Classic Low-Top Canvas Sneakers - Classic Beige,Footwear,Sneakers,Bata,7620.0,20,6096.0,4.0,426,141,63.5,Timeless casual streetwear sneakers with rubber sole. Designed with premium quality materials by Bata.,"sneakers,casual,streetwear,shoes,canvas,bata,footwear,classic beige",Teens & Youth,All,Classic Beige,L,2025-10-18,https://images.unsplash.com/photo-1500000000204?auto=format&fit=crop&w=600&q=80,Active
PROD_00205,Puma Genuine Leather Oxford Shoes,Footwear,Formal Shoes,Puma,12770.0,35,8300.5,4.6,182,86,62.4,Handcrafted premium full-grain leather formal dress shoes. Designed with premium quality materials by Puma.,"shoes,formal,leather,oxford,office,puma,footwear,rose gold",Teens & Youth,All,Rose Gold,Pro,2025-08-15,https://images.unsplash.com/photo-1500000000205?auto=format&fit=crop&w=600&q=80,Active
PROD_00206,Reebok Genuine Leather Oxford Shoes,Footwear,Formal Shoes,Reebok,7640.0,50,3820.0,4.3,16,111,46.6,Handcrafted premium full-grain leather formal dress shoes. Designed with premium quality materials by Reebok.,"shoes,formal,leather,oxford,office,reebok,footwear,midnight black",18-35,All,Midnight Black,L,2026-02-10,https://images.unsplash.com/photo-1500000000206?auto=format&fit=crop&w=600&q=80,Active
PROD_00207,Adidas Genuine Leather Oxford Shoes - Olive Green,Footwear,Formal Shoes,Adidas,12320.0,25,9240.0,3.9,34,215,45.2,Handcrafted premium full-grain leather formal dress shoes. Designed with premium quality materials by Adidas.,"shoes,formal,leather,oxford,office,adidas,footwear,olive green",Teens & Youth,All,Olive Green,L,2024-11-10,https://images.unsplash.com/photo-1500000000207?auto=format&fit=crop&w=600&q=80,Active
PROD_00208,Reebok Comfort Walking Slip-On Shoes,Footwear,Running Shoes,Reebok,7560.0,10,6804.0,4.8,211,143,66.3,Orthopedic memory foam slip-on shoes for daily walking. Designed with premium quality materials by Reebok.,"shoes,walking,comfort,slip-on,foam,reebok,footwear,pearl white",18-35,All,Pearl White,Free Size,2026-06-30,https://images.unsplash.com/photo-1500000000208?auto=format&fit=crop&w=600&q=80,Active
PROD_00209,Nike Waterproof Outdoor Hiking Boots - Space Gray,Footwear,Running Shoes,Nike,11110.0,15,9443.5,3.6,15,43,36.7,High-traction grip rugged all-terrain hiking shoes. Designed with premium quality materials by Nike.,"boots,hiking,outdoor,adventure,shoes,nike,footwear,space gray",All Ages,All,Space Gray,Standard,2025-03-30,https://images.unsplash.com/photo-1500000000209?auto=format&fit=crop&w=600&q=80,Active
PROD_00210,Puma Comfort Walking Slip-On Shoes,Footwear,Running Shoes,Puma,7390.0,30,5173.0,3.5,46,140,44.1,Orthopedic memory foam slip-on shoes for daily walking. Designed with premium quality materials by Puma.,"shoes,walking,comfort,slip-on,foam,puma,footwear,midnight black",Teens & Youth,All,Midnight Black,Pro,2025-02-27,https://images.unsplash.com/photo-1500000000210?auto=format&fit=crop&w=600&q=80,Active
PROD_00211,L'Oreal Matte Liquid Longwear Foundation - Rose Gold,Beauty,Makeup,L'Oreal,4120.0,5,3914.0,4.8,158,139,55.8,24-hour oil-free flawless coverage lightweight foundation. Designed with premium quality materials by L'Oreal.,"makeup,foundation,matte,cosmetics,beauty,l'oreal,beauty,rose gold",Teens & Youth,Women,Rose Gold,Standard,2026-02-14,https://images.unsplash.com/photo-1500000000211?auto=format&fit=crop&w=600&q=80,Active
PROD_00212,Nivea Luxury Eau De Parfum 100ml,Beauty,Fragrances,Nivea,4330.0,35,2814.5,4.3,226,183,54.3,Long-lasting woody aromatic fragrance with amber and citrus notes. Designed with premium quality materials by Nivea.,"perfume,fragrance,scent,edp,luxury,nivea,beauty,crimson red",Teens & Youth,Men,Crimson Red,256GB,2024-09-28,https://images.unsplash.com/photo-1500000000212?auto=format&fit=crop&w=600&q=80,Active
PROD_00213,Minimalist Hydrating Hyaluronic Acid Serum,Beauty,Skincare,Minimalist,2300.0,0,2300.0,4.5,204,26,58.2,Deep moisture replenishing serum for glowing radiant skin. Designed with premium quality materials by Minimalist.,"serum,skincare,hyaluronic,hydration,glow,minimalist,beauty,midnight black",Teens & Youth,Men,Midnight Black,Default,2025-06-11,https://images.unsplash.com/photo-1500000000213?auto=format&fit=crop&w=600&q=80,Active
PROD_00214,Neutrogena Matte Velvet Long-Stay Lipstick,Beauty,Makeup,Neutrogena,4090.0,50,2045.0,4.2,60,16,53.6,Non-drying smudge-proof intensely pigmented lipstick. Designed with premium quality materials by Neutrogena.,"lipstick,makeup,matte,beauty,lips,neutrogena,beauty,classic beige",All Ages,Women,Classic Beige,Default,2024-09-28,https://images.unsplash.com/photo-1500000000214?auto=format&fit=crop&w=600&q=80,Active
PROD_00215,Nivea Matte Liquid Longwear Foundation - Classic Beige,Beauty,Makeup,Nivea,1620.0,15,1377.0,4.3,239,197,60.8,24-hour oil-free flawless coverage lightweight foundation. Designed with premium quality materials by Nivea.,"makeup,foundation,matte,cosmetics,beauty,nivea,beauty,classic beige",18-35,Unisex,Classic Beige,Standard,2025-07-18,https://images.unsplash.com/photo-1500000000215?auto=format&fit=crop&w=600&q=80,Active
PROD_00216,Neutrogena Hydrating Hyaluronic Acid Serum - Pearl White,Beauty,Skincare,Neutrogena,1930.0,40,1158.0,4.0,63,198,49.9,Deep moisture replenishing serum for glowing radiant skin. Designed with premium quality materials by Neutrogena.,"serum,skincare,hyaluronic,hydration,glow,neutrogena,beauty,pearl white",Adults,Unisex,Pearl White,16GB RAM,2024-09-23,https://images.unsplash.com/photo-1500000000216?auto=format&fit=crop&w=600&q=80,Active
PROD_00217,L'Oreal Matte Velvet Long-Stay Lipstick,Beauty,Makeup,L'Oreal,1270.0,5,1206.5,4.0,85,201,49.5,Non-drying smudge-proof intensely pigmented lipstick. Designed with premium quality materials by L'Oreal.,"lipstick,makeup,matte,beauty,lips,l'oreal,beauty,rose gold",All Ages,Men,Rose Gold,Standard,2024-12-28,https://images.unsplash.com/photo-1500000000217?auto=format&fit=crop&w=600&q=80,Active
PROD_00218,Neutrogena Keratin Smoothing Hair Mask - Midnight Black,Beauty,Haircare,Neutrogena,1790.0,30,1253.0,4.1,262,179,57.3,Intensive repair mask for dry frizzy and damaged hair. Designed with premium quality materials by Neutrogena.,"haircare,mask,keratin,repair,smooth,neutrogena,beauty,midnight black",Teens & Youth,Men,Midnight Black,Standard,2025-08-05,https://images.unsplash.com/photo-1500000000218?auto=format&fit=crop&w=600&q=80,Active
PROD_00219,Nivea Hydrating Hyaluronic Acid Serum,Beauty,Skincare,Nivea,950.0,10,855.0,4.5,203,86,56.7,Deep moisture replenishing serum for glowing radiant skin. Designed with premium quality materials by Nivea.,"serum,skincare,hyaluronic,hydration,glow,nivea,beauty,crimson red",All Ages,Women,Crimson Red,128GB,2026-05-28,https://images.unsplash.com/photo-1500000000219?auto=format&fit=crop&w=600&q=80,Active
PROD_00220,Neutrogena Hydrating Hyaluronic Acid Serum,Beauty,Skincare,Neutrogena,1090.0,35,708.5,4.3,355,136,61.3,Deep moisture replenishing serum for glowing radiant skin. Designed with premium quality materials by Neutrogena.,"serum,skincare,hyaluronic,hydration,glow,neutrogena,beauty,charcoal",All Ages,Men,Charcoal,256GB,2026-08-03,https://images.unsplash.com/photo-1500000000220?auto=format&fit=crop&w=600&q=80,Active
PROD_00221,Neutrogena Hydrating Hyaluronic Acid Serum - Rose Gold,Beauty,Skincare,Neutrogena,3930.0,0,3930.0,3.9,207,104,55.1,Deep moisture replenishing serum for glowing radiant skin. Designed with premium quality materials by Neutrogena.,"serum,skincare,hyaluronic,hydration,glow,neutrogena,beauty,rose gold",Adults,Women,Rose Gold,Default,2025-02-03,https://images.unsplash.com/photo-1500000000221?auto=format&fit=crop&w=600&q=80,Active
PROD_00222,Nivea Vitamin C Brightening Facial Cleanser,Beauty,Skincare,Nivea,1430.0,20,1144.0,4.2,166,21,50.3,Gentle foaming antioxidant face wash for clear complexion. Designed with premium quality materials by Nivea.,"face wash,cleanser,vitamin c,brightening,skin,nivea,beauty,rose gold",Teens & Youth,Women,Rose Gold,128GB,2025-11-20,https://images.unsplash.com/photo-1500000000222?auto=format&fit=crop&w=600&q=80,Active
PROD_00223,Neutrogena Keratin Smoothing Hair Mask - Charcoal,Beauty,Haircare,Neutrogena,3330.0,35,2164.5,4.3,32,55,48.9,Intensive repair mask for dry frizzy and damaged hair. Designed with premium quality materials by Neutrogena.,"haircare,mask,keratin,repair,smooth,neutrogena,beauty,charcoal",25-50,Men,Charcoal,Default,2026-04-13,https://images.unsplash.com/photo-1500000000223?auto=format&fit=crop&w=600&q=80,Active
PROD_00224,L'Oreal Matte Liquid Longwear Foundation - Olive Green,Beauty,Makeup,L'Oreal,1680.0,25,1260.0,4.1,97,215,53.5,24-hour oil-free flawless coverage lightweight foundation. Designed with premium quality materials by L'Oreal.,"makeup,foundation,matte,cosmetics,beauty,l'oreal,beauty,olive green",Teens & Youth,Women,Olive Green,256GB,2024-12-29,https://images.unsplash.com/photo-1500000000224?auto=format&fit=crop&w=600&q=80,Active
PROD_00225,Neutrogena Vitamin C Brightening Facial Cleanser - Silver,Beauty,Skincare,Neutrogena,1050.0,30,735.0,4.9,70,79,59.1,Gentle foaming antioxidant face wash for clear complexion. Designed with premium quality materials by Neutrogena.,"face wash,cleanser,vitamin c,brightening,skin,neutrogena,beauty,silver",18-35,Women,Silver,16GB RAM,2024-11-19,https://images.unsplash.com/photo-1500000000225?auto=format&fit=crop&w=600&q=80,Active
PROD_00226,Nivea Keratin Smoothing Hair Mask - Navy Blue,Beauty,Haircare,Nivea,1950.0,5,1852.5,4.8,65,56,56.5,Intensive repair mask for dry frizzy and damaged hair. Designed with premium quality materials by Nivea.,"haircare,mask,keratin,repair,smooth,nivea,beauty,navy blue",25-50,Men,Navy Blue,256GB,2025-02-17,https://images.unsplash.com/photo-1500000000226?auto=format&fit=crop&w=600&q=80,Active
PROD_00227,Minimalist Vitamin C Brightening Facial Cleanser - Rose Gold,Beauty,Skincare,Minimalist,1180.0,20,944.0,4.7,665,22,81.8,Gentle foaming antioxidant face wash for clear complexion. Designed with premium quality materials by Minimalist.,"face wash,cleanser,vitamin c,brightening,skin,minimalist,beauty,rose gold",Teens & Youth,Women,Rose Gold,Default,2025-07-07,https://images.unsplash.com/photo-1500000000227?auto=format&fit=crop&w=600&q=80,Active
PROD_00228,The Ordinary Matte Velvet Long-Stay Lipstick,Beauty,Makeup,The Ordinary,950.0,30,665.0,4.6,104,23,54.7,Non-drying smudge-proof intensely pigmented lipstick. Designed with premium quality materials by The Ordinary.,"lipstick,makeup,matte,beauty,lips,the ordinary,beauty,pearl white",18-35,Men,Pearl White,Standard,2024-12-25,https://images.unsplash.com/photo-1500000000228?auto=format&fit=crop&w=600&q=80,Active
PROD_00229,Nivea Keratin Smoothing Hair Mask - Olive Green,Beauty,Haircare,Nivea,3620.0,25,2715.0,4.5,415,212,67.0,Intensive repair mask for dry frizzy and damaged hair. Designed with premium quality materials by Nivea.,"haircare,mask,keratin,repair,smooth,nivea,beauty,olive green",Teens & Youth,Women,Olive Green,16GB RAM,2024-11-14,https://images.unsplash.com/photo-1500000000229?auto=format&fit=crop&w=600&q=80,Active
PROD_00230,L'Oreal Hydrating Hyaluronic Acid Serum,Beauty,Skincare,L'Oreal,2870.0,50,1435.0,4.9,194,178,63.2,Deep moisture replenishing serum for glowing radiant skin. Designed with premium quality materials by L'Oreal.,"serum,skincare,hyaluronic,hydration,glow,l'oreal,beauty,navy blue",25-50,Women,Navy Blue,Standard,2025-09-24,https://images.unsplash.com/photo-1500000000230?auto=format&fit=crop&w=600&q=80,Active
PROD_00231,L'Oreal Keratin Smoothing Hair Mask - Midnight Black,Beauty,Haircare,L'Oreal,2480.0,50,1240.0,4.5,300,61,61.5,Intensive repair mask for dry frizzy and damaged hair. Designed with premium quality materials by L'Oreal.,"haircare,mask,keratin,repair,smooth,l'oreal,beauty,midnight black",18-35,Men,Midnight Black,Default,2025-07-25,https://images.unsplash.com/photo-1500000000231?auto=format&fit=crop&w=600&q=80,Active
PROD_00232,Minimalist Keratin Smoothing Hair Mask,Beauty,Haircare,Minimalist,400.0,5,380.0,3.9,140,240,54.2,Intensive repair mask for dry frizzy and damaged hair. Designed with premium quality materials by Minimalist.,"haircare,mask,keratin,repair,smooth,minimalist,beauty,classic beige",18-35,Women,Classic Beige,Standard,2026-05-03,https://images.unsplash.com/photo-1500000000232?auto=format&fit=crop&w=600&q=80,Active
PROD_00233,Maybelline Matte Velvet Long-Stay Lipstick - Silver,Beauty,Makeup,Maybelline,2490.0,25,1867.5,4.2,169,117,56.0,Non-drying smudge-proof intensely pigmented lipstick. Designed with premium quality materials by Maybelline.,"lipstick,makeup,matte,beauty,lips,maybelline,beauty,silver",Teens & Youth,Men,Silver,256GB,2025-05-23,https://images.unsplash.com/photo-1500000000233?auto=format&fit=crop&w=600&q=80,Active
PROD_00234,L'Oreal Matte Liquid Longwear Foundation,Beauty,Makeup,L'Oreal,1740.0,5,1653.0,4.4,137,47,58.8,24-hour oil-free flawless coverage lightweight foundation. Designed with premium quality materials by L'Oreal.,"makeup,foundation,matte,cosmetics,beauty,l'oreal,beauty,crimson red",All Ages,Women,Crimson Red,Default,2025-12-23,https://images.unsplash.com/photo-1500000000234?auto=format&fit=crop&w=600&q=80,Active
PROD_00235,Maybelline Luxury Eau De Parfum 100ml - Rose Gold,Beauty,Fragrances,Maybelline,2240.0,30,1568.0,4.4,54,52,52.6,Long-lasting woody aromatic fragrance with amber and citrus notes. Designed with premium quality materials by Maybelline.,"perfume,fragrance,scent,edp,luxury,maybelline,beauty,rose gold",Adults,Men,Rose Gold,128GB,2025-06-13,https://images.unsplash.com/photo-1500000000235?auto=format&fit=crop&w=600&q=80,Active
PROD_00236,L'Oreal Keratin Smoothing Hair Mask - Classic Beige,Beauty,Haircare,L'Oreal,320.0,15,272.0,3.8,245,197,54.8,Intensive repair mask for dry frizzy and damaged hair. Designed with premium quality materials by L'Oreal.,"haircare,mask,keratin,repair,smooth,l'oreal,beauty,classic beige",Adults,Men,Classic Beige,128GB,2026-06-26,https://images.unsplash.com/photo-1500000000236?auto=format&fit=crop&w=600&q=80,Active
